GeneID,Symbol
110929,Sui1-rs4
110892,Sui1-rs2
109953,Map1
109751,Act7
109664,Mod1r
85216,D18Mit102
85193,D11Mit150
85151,D1Mit388
85119,D1Mit235
85037,D9Mit1
63008,D18Mit238
62962,D13Mit291
62834,D12Mit238
62668,D15Mit135
62662,D15Mit112
62653,D14Mit173
62626,D14Mit104
62615,D13Mit166
62610,D13Mit157
62463,D14Mit267
62435,D18Mit198
62364,D14Mit251
62192,D15Mit61
62160,D14Mit56
62040,D5Mit426
62036,D4Mit348
61776,D3Mit261
61771,D3Mit277
61770,D3Mit278
61740,D4Mit277
61611,D9Mit239
61609,D9Mit245
61530,D8Mit189
61515,D8Mit137
61510,D8Mit122
61484,D7Mit151
61481,D7Mit147
61334,D3Mit197
61318,D3Mit161a
61058,D5Mit249
60943,DXMit39
60689,D4Mit144
19492,Rb(16.17)32Lub
19491,Rb(16.17)32Lub
100101417,Pbwg1.1
100035782,Cia32
100035519,Pstc6
100034914,Cia30
111340,Ms15-8
110999,Capza1-ps2
109865,Ly33
107467,Pcts
60735,D1Mit43
100379129,Gm10353
100125340,A230083N12Rik
100036539,Gm13999
414086,9830144P21Rik
116951,Naad7
116946,Naad4
113842,Insq8
112185,Skts7
111216,Oat-rs2
110025,Rrsv
103932,Pv
85220,D16Mit171
62281,D19Mit45
61395,D5Mit143
60780,D3Mit31
100036183,Lmr13
777659,Ighd2-1
493078,Lmr3
493076,Lmr14
492825,Ath13
112008,Dob2
111867,Xltr6
110965,Ela1-ps
109404,Sbw2
60801,D3Mit97
100036350,Bodwt1
100035791,Vtbt5
100035030,Etan1
492845,Odsm1
140573,D4Mon1
116874,Hipp1
116716,Ihtw1
114314,Im1
111974,Mkrn3os
111148,Odc-rs10
110967,Sdc-ps1
110874,Ltrm4
110004,Dvb11-1
109830,Erp1
109450,Hpic1
108163,Sdc-ps2
104173,Cypr3
103981,Es15
103917,Sagg
85206,D15Mit251
85162,D4Mit324
62920,D10Mit251
62781,D16Mit134
62736,D18Mit181
62688,D16Mit127
62650,D14Mit164
62636,D14Mit131
62549,D11Mit205
62501,D10Mit161
62334,D6Mit247
62236,D17Mit56
62189,D15Mit51
62180,D15Mit20
62055,D6Mit391
62037,D4Mit356
62029,D1Mit531
61953,D6Mit340
61909,D2Mit453
61893,D1Mit439
61738,D4Mit281
61724,D5Mit282
61631,D8Mit246
61565,DXMit113a
61494,D7Mit195
61421,D5Mit215
61371,D4Mit208
61362,D4Mit183
61142,D9Mit339
61023,D6Mit69
61017,D6Mit116
60956,DXMit83
60905,D8Mit67
60781,D3Mit32
16258,In(17)1t
100504617,Strm
111290,Hmgn2-rs2
109534,Tanidd2
109482,Sles2
100503228,Gm12588
100036444,Stzid
100036211,Spir1
100035721,Lhyp
415119,D6Slab17
320723,B230220B15Rik
207140,Bbaa23
114739,Iba3
112359,Nidd6
112182,Gvhd1
111392,Emv20
110296,Ifna10
110134,Rmv3
110133,Rmv2
109941,Sgp1
109867,Ly39
109774,Lamr10
109432,Wt3q3
109430,Gvhd2
107424,Ylr
78945,T(4;6)77H
53775,D12Mcga1
12998,Csnk2a1-rs3
100036241,Epfq2
493154,Scfq1
492959,Epfq1
170665,Pcho1
116538,Aaq2
114530,Pgia13
111903,Xltr5
111569,Xmv33
111480,Xmmv67
110274,Lvis1
22547,Xmv28
21527,Tcra-V2.3
21526,Tcra-V2.2
100036009,Brml2
100035880,Lith17
100035442,Brml1
116857,Bdt3
114531,Pgia16
112271,Pbwg6
111482,Grr1
110294,Btn-rs1
109804,H15
85141,D7Mit295
62939,D11Mit318
62925,D10Mit262
62918,D10Mit249
62800,D14Mit219
62779,D16Mit137
62691,D17Mit108
62481,D10Mit105
62003,D8Mit336
61878,D1Mit330
61785,D3Mit239
61764,D3Mit293
61760,D4Mit231
61747,D4Mit258
61541,D9Mit120
61443,D6Mit119
61429,D5Mit234
61400,D5Mit157
61324,D3Mit180
61284,D2Mit261
61276,D2Mit244
61236,D1Mit267
61170,D16Mit33
61131,D5Mit405
61105,D1Mit508
61038,D9Mit161
60799,D3Mit89
51819,D17Tu32
100036138,Pgia26
493059,Heal11
116858,Bdt4
116739,Dautb1
110662,Seao
61417,D5Mit191
60993,D2Mit115
100034949,Si5lq6
100034792,Hdlq10
664620,4933427I04Rik
492942,Modc1
171034,Chab6
140798,Sluc4
140797,Sluc3
140796,Sluc2
116708,Uvbi2
114541,Bbaa6
114540,Bbaa4
112117,Nnc1
110680,Top1-rs1
109380,Lbw6
107810,Pscs
85186,D18Mit27
85121,D3Mit133
62974,D15Mit242
62799,D14Mit224
62469,D19Mit117
62366,D14Mit253
62286,D19Mit54
62144,D13Mit85
62085,D10Mit71
61944,D6Mit322
61907,D2Mit450
61777,D3Mit259
61475,D7Mit133
61473,D7Mit109
61441,D6Mit114
61434,D5Mit243
61331,D3Mit194
61191,D1Mit108
61144,D9Mit351
61003,D4Mit100
60796,D3Mit74
60792,D3Mit64
52753,D12Wsu1e
52742,D9Wsu1e
51978,D2Ggc1e
21134,T(2;4)1Go
16055,Igh-V31
100036270,Mhstq1
100036203,Asbb2
493072,Lith7
116981,Pbw3
85178,D14Mit77
62596,D13Mit125
60932,D9Mit82
60909,D8Mit85
60791,D3Mit59
19854,Rnu3b-ps3
114649,Mmtg3
114576,Hdl3
112379,Igfbp3q1
112016,Dob7
111805,Iapls3-30
111437,Emv35
110700,Cni-rs2
109434,Scc8
63026,D16Mit195
62980,D16Mit202
62746,D17Mit209
62460,D14Mit262
62355,D1Mit461
62151,D13Mit95
62077,D10Mit62
61962,D8Mit291
61858,D1Mit374
61699,D5Mit341
61621,D8Mit275
61586,DXMit126
61535,D8Mit201
61524,D8Mit169
61060,D4Mit266
61043,DXMit139
61037,D8Mit170a
60996,D2Mit176
60782,D3Mit38
53744,D0Tu7
27639,D13Die27
27638,D13Die26
22328,vc
12114,bh
100035838,Nstr2
100035039,Nstr1
100034815,Lgth6
639946,Klra27
116907,Ritls
112236,Gct2
112072,Bpq3
111982,Obq2
111851,Iapls1-21
111739,Mpmv15
110141,Rn18s-rs6
109970,Rmp3
109825,Brm1
109401,Pact1
107964,Pim1-rs2
107954,Pim1-rs1
104191,Sgp2
20914,sty
100036360,Lbn2
100036136,Skts13
100035740,Giq1
100035337,Lbn1
116888,Eae14
112034,Bw18
111902,Xltr2
111713,Mpmv25
111314,Hmgn2-rs14
85072,D7Mit34
63010,D19Mit129
62982,D17Mit231
62358,D1Mit463
62329,D6Mit175
62135,D13Mit65
61965,D8Mit297
61606,D9Mit256
61604,D9Mit261
61440,D6Mit113
60916,D8Mit98
60875,D6Mit95
60863,D6Mit53
52741,D6Wsu1e
100036302,Tcdel2
100036267,Bmch6
100035146,Scpro8
111985,Obq3
111485,Xmmv22
85200,D13Mit205
85159,DXMit222
63005,D15Mit266
62936,D11Mit314
62863,D11Mit291
62828,D13Mit232
62609,D13Mit149
62432,D15Mit224
62203,D15Mit81
61915,D4Mit298
61908,D2Mit451
61902,D2Mit443
61840,D19Mit94
61805,D2Mit390
61756,D4Mit241
61460,D6Mit192
61288,D2Mit276
61287,D2Mit275
61249,D2Mit120
61149,DXMit223
61051,D9Mit217
60937,DXMit29
53780,D18Byu22
100126789,Wg2b
100048898,Gm10751
100034969,Tilss1
116890,Eae25
112283,Sluc14
112231,Pid2
110744,Dcsx1
110743,Dcsx2
110742,Dcsx3
110741,Dcsx4
110601,H2-T6
108283,Psme2-ps1
108183,Rpl7-ps1
107960,Hp1bp1
104211,Aldr2
104046,Mom6
85075,D7Mit78
77329,C030010C08Rik
62068,D10Mit45
62008,D7Mit343
62007,D7Mit344
61816,D2Mit364
61630,D8Mit250
61629,D8Mit251
61628,D8Mit252
61625,D8Mit264
61476,D7Mit134
61344,D3Mit220
61080,D2Mit425
61069,D2Mit362
61049,D9Mit221
60998,D2Mit267
53694,D2Nds2
21436,tclLub2
21279,T(8;16)17H
21117,T(2;14)1Gso
21116,T(2;14)1Gso
16462,jdf
15292,Hmgb1-rs12
14320,Fth-ps1
112019,Dob4
111772,Iapls1-8
111743,Mpmv24
111477,Srev5
111151,Odc-rs16
111000,Capza1-ps1
78040,4930550L05Rik
100502739,Gm17509
100328574,Proscos
100217365,E130208F15Rik
100042912,Gm10489
100038751,Gm9967
492923,Ssial1
111999,Emo2
111268,Acadm-ps1
110210,Tctex11
85136,DXMit147
85103,D1Mit493
62971,D15Mit237
62900,D10Mit222
62663,D15Mit117
62433,D17Mit223
62349,D1Mit404
62078,D10Mit63
62056,D3Mit370
62053,D4Mit361
61860,D1Mit372a
61690,D6Mit245
61687,D6Mit262
61681,D6Mit280
61672,D6Mit296
61597,D9Mit276
61545,D9Mit137
61539,D9Mit117
61448,D6Mit127
61447,D6Mit126
61402,D5Mit160
61280,D2Mit256
61232,D1Mit248
61132,D5Mit406
61114,D2Mit490
60939,DXMit32
100124455,Mir714
100049167,Gm10550
100036214,Trmq2
100035273,Ascla5
381325,5330438I03Rik
117562,Lch
117009,Pitm4
114812,Bwtq6
114808,Bwtq4
111773,Iapls2-1
111762,Iapls2-5
111400,Emv32
110689,Csi
110204,Gma3
109845,Ly29
108295,Fgv2
63012,D19Mit131
62848,D12Mit207
62780,D16Mit135
62575,D12Mit154
62472,D19Mit122
62374,D12Mit135
61879,D1Mit328
61301,D3Mit105
60800,D3Mit95
53764,D7H19S19
21308,T(X;4)7Rl
21307,T(X;4)7Rl
16386,Is(HSR;1)2Icg
16384,Is(HSR;1)1Icg
100034936,Vtbt15
112330,Tria1
112296,Estq4
112280,Rigs1
112141,Afw4
111746,Igk-V14
111564,Xmv21
110972,Anxa7-ps1
110288,Mupm1
109458,Estq2
107460,Rdh2
104342,Blai1
104155,Lamr2
85230,D17Mit244
85163,D1Mit530
62976,D15Mit244
62201,D15Mit75
61937,D5Mit376
61936,D5Mit375
61723,D5Mit284
61704,D5Mit328
61394,D5Mit142
61240,D1Mit279
61089,DXMit191
61050,D9Mit218
61000,D3Mit132
53668,D7Hd1
53664,D7Hd3
19531,Rb(3.8)2Rma
14722,gp
100036045,Sox10m3
100035516,Sox10m2
404364,Olfr256
269211,BC035947
170805,Cdcs4
114338,Wta1
112243,Sluc7
110099,Rasl2-7
109847,Mr66-1
104391,Rasl2-1
100669,9930105H17Rik
85202,D13Mit1004
85085,DXMit74
85051,DXMit56
62852,D12Mit194
62840,D12Mit227
62605,D13Mit140
62584,D12Mit177a
62437,D18Mit222
62400,D18Mit169
62398,D18Mit116
62017,D4Mit342
61930,D5Mit366
61835,D2Mit307
61664,D7Mit233
61651,D7Mit300
61411,D5Mit177
61383,D5Mit117
61338,D3Mit206
61113,D2Mit488
61100,D1Mit494
60822,D4Mit67
60717,D8Mit60
52739,D7Wsu1e
630347,Ighvhs107.a3.106
493013,Pbwg3
408078,D6Wum25
116880,Pgia5
116878,Pgia3
116876,Pgia1
114054,Lrnx10
114053,Lrnx9
114051,Lrnx7
111745,Iapt12
111611,Xmv35
111399,Emv29
108638,Snord21
62293,D19Mit66
61257,D2Mit139
61057,D5Mit294
30006,D10Jhu11e
30004,D10Jhu8
30003,D10Jhu7
27940,D5Nds1
18258,ocd
16717,l17Pas2
15180,Hcx
100036296,Obwq3
100036049,Pbw2
100035883,Bntq1
100035152,Bntq9
493088,Pltpq2
192100,Stheal3
142983,Cbx3-ps1
142981,Cbx3-ps2
116886,Pgia11
114545,Dice2
112347,Feml3
111627,Tcra-V12
111621,Tcra-V13
111255,Aprt-rs2
111056,Rrm2-ps4
85102,D7Mit339
80694,Del(7)Tyr<c-112K>-p
62856,D12Mit189
62593,D13Mit111
62194,D15Mit64
62139,D13Mit71
62099,D11Mit81
61808,D2Mit381
61778,D3Mit258
61278,D2Mit247
61090,D7Mit342
27534,D0Mnp4
27533,D0Mnp5
27532,D0Mnp6
27531,D0Mnp1
27530,D0Mnp2
27529,D0Mnp3
19607,Rb(7.18)9Lub
16860,lgh
100034906,Spha3
100034905,Spha1
493106,Spha2
492828,Bmd10
116707,Uvbi1
114305,Lrnx11
112315,Tria5
111549,Pmv33
111396,Emv24
110054,Gt10
108262,Gapdh-ps12
85168,DXMit233
85134,DXMit173
85105,DXMit211
63014,D19Mit136
62947,D11Mit328
62915,D10Mit187
62894,D10Mit238
62877,D11Mit254
62842,D12Mit222
62830,D13Mit230
62654,D14Mit174
62309,D1Mit224
62225,D16Mit95
62051,DXMit234
62049,DXMit231
61722,D5Mit287
61575,DXMit175
61134,D5Mit408
61026,D7Mit144
60950,DXMit62
60747,D1Mit89
100036218,Fcsa1
100035736,Pgia23
170806,Cdcs5
114343,Adip3
112301,Tlsr3
112226,Skts10
111521,Pmv29
111493,Xmmv54
110629,Tel2p
110195,Gtpc
109748,Cat5
109438,Etlm2
85223,D13Mit214
85124,D5Mit106
62887,D11Mit223
62880,D11Mit235
62869,D11Mit284
62724,D18Mit145
62647,D14Mit159
62517,D11Mit127
62263,D18Mit91
62028,D1Mit526
61924,D4Mit313
61742,D4Mit274
61715,D5Mit308
61404,D5Mit165
61374,D4Mit215
61136,D9Mit325
15601,Iap1-3
107966122,LOC107966122
100036420,Pgia21
100035820,Char8
100035537,Pgia25
100035437,Eac2
100034884,Pbwg5
171510,Gasa4
171509,Gasa3
116827,Idd20
113843,Insq9
113840,Insq6
111492,Xmmv47
111295,Slc11a1-rs1
110044,Hrs3
109881,Mott1
108332,Pad6
85157,D6Mit317
63015,D19Mit137
61950,D6Mit331
61813,D2Mit370
61682,D6Mit278
61607,D9Mit253
61163,D13Mit55
53813,D17Tu53B
53812,D17Tu53A
52166,D3Ertd302e
27730,D1Sta2
27729,D1Sta3
19586,Rb(6.12)3Sic
19585,Rb(6.12)3Sic
18698,pid
100035738,Cia18
492866,Eila3
171037,Chab4
116526,Obq13
114744,Bwob
111793,Iapls3-13
109400,Spm1
108339,Mtv28
108166,Sdc-rs3
103927,Ht
62890,D11Mit218
62545,D11Mit191
62544,D11Mit189
62035,D2Mit524
62034,D2Mit523
61885,D1Mit314
61823,D2Mit342
61819,D2Mit349
61810,D2Mit376
61427,D5Mit231
61263,D2Mit170
61261,D2Mit157
61121,D2Mit502
61107,D2Mit472
61092,D4Mit316
60771,D2Mit89
60767,D2Mit71
21029,T(1;9)27H
21028,T(1;9)27H
107228251,LOC107228251
107228250,LOC107228250
100125851,Ltsw1
114617,Bdln2
114543,Bbaa8
114322,Yaa3
112371,Fatq1
112152,Letohc1
112149,Afw6
112110,Bgeq3
112017,Bw9
111995,Insq4
111988,Insq3
109843,Ly23
108344,Mtv45
107994,Nidd4n
107945,Defa-rs9
63003,D12Mit288
63000,D12Mit283
62953,D12Mit254
62899,D10Mit223
62855,D12Mit190
62850,D12Mit199
62839,D12Mit228
62763,D17Mit174
62747,D17Mit208
62705,D17Mit141
62696,D17Mit122
62694,D17Mit118
62665,D15Mit126
62583,D12Mit176
62564,D12Mit128
62558,D12Mit113
62431,D12Mit241
62375,D12Mit151
62167,D14Mit65
62116,D12Mit87
62112,D12Mit74
62110,D12Mit64
62109,D1Mit1008
61869,D1Mit350
61798,D2Mit409
61557,D9Mit175
61555,D9Mit164
61355,D4Mit154
56559,D6Ott22
56558,D6Ott11
21052,T(10;18)18H
18690,Phxr5
13293,Del(17)11H
100036025,Gf1
116516,Eae24
112083,Swq2
111981,Eye1
111404,Emv39
110726,Idd12
109368,Eye2
85185,D17Mit79
85128,D7Mit156
63023,D17Mit192
62847,D12Mit210
62450,D11Mit356
62243,D17Mit74
62239,D17Mit67
61717,D5Mit305
51973,DXGgc1e
21007,T(1;13)70H
21006,T(1;13)70H
14016,Evi12
108254696,LOC108254696
100036208,Cia14
100035592,Parms1
100034819,Musz3
100034808,Cia13
493019,Tsvw1
360087,D17Jcs41
192202,Tlag2
118435,Ms10v
116754,Cocrb8
116529,Hts
114913,Alcp25
111754,Iapls2-2
111589,Pmv36
111064,Msh6-rs
110064,Rgv1
109490,Cplaq6
109488,Cplaq5
61459,D6Mit186
53993,D16Wis1
18202,nt
109286566,Crest2
109286565,Crest1
108510656,Alas2r1
106050031,Sbe4
106049965,Sbe3
100035548,Aod3
100035183,Ath26
100034946,Igf1sl2
493093,Abbp4
492873,Aod5
492872,Aod4
117209,l9Rl8
117208,l9Rl7
116772,Cocia2
112020,Dob9
111962,Mltr1
110667,Yb1a
110050,Tsp9
109940,Hma
109373,Bw2
108198,Krt31-ps
108192,Krt1-ps
107710,Aem1
61793,D2Mit422
61268,D2Mit212
53783,D15Byu21
53748,D10Nds3
16749,l1Rk8
16748,l1Rk7
16747,l1Rk6
16746,l1Rk5
16745,l1Rk4
16744,l1Rk2
16743,l1Rk1
492879,Berr2
112241,Bhr2
108033,Usf1-rs1
85083,DXMit69
62376,D12Mit168
62297,D19Mit74
62272,D19Mit25
62022,D4Mit325
61171,D16Mit55
53709,D13Mc1
53660,D2Mc1
28192,D6Wum9
110740343,Hs-3'beta2
100035545,Hscfr
246110,Naq1
112238,Pid3
111882,Iap5ra1
111448,Mtv36
104033,Dfp2
103942,Whto
85199,D13Mit235
62969,D15Mit226
62946,D11Mit327
62927,D10Mit264
62818,D13Mit262
62774,D16Mit151
62772,D16Mit156
62389,D16Mit109
62340,D19Mit85
62213,D16Mit43
62031,D1Mit541
61974,D8Mit318
61866,D1Mit354
61838,D2Mit295
61520,D8Mit152
61380,D5Mit100
61343,D3Mit219
100034780,Sluc25
114326,Pas12
112196,Scc3
112195,Scc4
112036,Lwq5
111710,Mpmv20
111338,Ms15-9
110947,Tceb1l-rs2
110802,Pmp22-rs
110061,Gsh3
110038,Agp3
109860,Ads3
109718,Pol7
109388,Cbm2
108092,Tcra-V13.2
104216,Ads2
104135,H34
27549,D7Zem2
27548,D7Zem3
27547,D7Zem1
27546,D7Zem4
21125,T(2;16)28H
100856880,Gm9870
100526822,Gm9778
100504462,1700007J24Rik
100504266,Gm20140
100503931,Gm19972
100379665,9330121J05Rik
100379660,Gm9806
100379608,Gm15622
100379259,Gm10300
100379258,Gm9963
100379144,A330079N23Rik
100379127,Gm16491
100327266,9430064I24Rik
100316846,Gm10367
100315693,D630036H23Rik
100313945,Gm14866
100313944,Gm10645
100313518,Gm9868
100313514,Gm9757
100313511,Gm10306
100306874,B430218F22Rik
100303737,Gm11175
100303734,Gm9817
100217369,Gm10935
100126875,Gm10067
100126225,A630052K13Rik
100125977,Gm10034
100125952,Gm10468
100049789,Gm12264
100049165,Gm9857
100048901,G630022F23Rik
100043770,Gm4635
100042770,Gm4022
100042192,Gm3715
100039225,Gm10322
100038720,Gm10425
100038534,7120482A17Rik
100038502,G730007D18Rik
100038501,Gm10383
100038490,G370062D05Rik
100038480,Gm10461
100038474,K230015D01Rik
100038443,9330195I24Rik
100038418,Gm10701
100038369,F630201L12Rik
100036544,D630002J18Rik
100036535,Gm9913
100036533,Gm9934
100036526,Gm9887
100034948,Si5lq4
791322,Gm9876
791314,Gm9874
791280,Gm9993
791276,A930039A15Rik
668408,1700084K02Rik
666451,Gm8113
641366,F630007L15Rik
637749,Gm10543
619322,F830104G03Rik
492927,Ssta3
492925,Ssta1
408081,D6Wum10.1
408069,C330013J06Rik
329917,4632401L01
328334,D230016O17
321016,Gm10817
320967,B930046M08Rik
320600,A930104D05Rik
269204,A730034C02
117174,4921509O09Rik
116850,A430106F20Rik
111574,Xmv48
111544,Pmv26
110851,Tarbp2-rs2
110162,Tctex6
110041,Mse1
109649,Chol1
109208,5930420B01Rik
109011,1700020M10Rik
85135,DXMit155
78452,9530075M24Rik
77724,6030460B20Rik
77546,8030443L12Rik
77421,C030013E06Rik
77068,5930436O19Rik
76918,3110001N23Rik
76821,2600017C09Rik
76817,2700052C19Rik
76729,2310001K20Rik
76177,6330565B04Rik
76116,5830477G23Rik
73493,1700072H12Rik
73279,1700023B13Rik
72919,2900019A20Rik
72906,2900042A17Rik
72840,2810481J17Rik
70844,4921508M14Rik
70629,5730512F23Rik
70475,5730409N16Rik
70074,1700030P01Rik
66788,5430414B12Rik
62717,D18Mit121
62420,D14Mit179
62256,D18Mit47
62059,D10Mit13
61571,DXMit182
60983,D18Mit1
60922,D9Mit46
27955,D16Nds1
21327,T(X;7)6Rl
16864,lgr
100036500,Nilac1
100036357,Nilac3
100036345,Hdlq48
100035674,Nilac11
100035332,Nilac10
259280,Ap7q
196595,Bomd4
111316,Hmgn2-rs17
109918,Cypr1
108245,Dppa5-ps1
108244,Dppa5-ps2
108243,Dppa5-ps3
108242,Dppa5-ps4
108241,Dppa5-ps5
108240,Dppa5-ps6
108239,Dppa5-ps7
85097,DXMit137
85067,D4Mit94
61697,D6Mit224
61644,D8Mit227
61616,D9Mit205
60722,D9Mit64
53756,D13Hrb1
53715,D4Nds10
53686,D9Hrb1
100036372,Appd1
100036175,Hfem1
100036095,Ptnu1
100035985,Azdm3
100035526,Kcal2
100035127,Aaj1
100035016,Ahl6
492902,Hbnr3
117221,Ap6q
116863,Prdt3
112177,Afpq2
112092,Tlq1
111718,Mpmv33
111609,Xmv29
111576,Xmv55
111497,Xmmv73
110292,Ts2
110045,Ccw
109792,Coc
109730,Lyr
109406,Bmd3
104106,Ath8
85154,D1Mit309
61960,D7Mit330
61919,D4Mit303
61882,D1Mit322
60906,D8Mit68
53773,D15Citb1
100125855,Dss1
100036147,Lprq3
100035933,Earheal2
100035767,Abbp1
100035193,Zit1
404250,Mrgpra19
404249,Mrgpra16
404248,Mrgpra15
404247,Mrgpra14
404246,Mrgpra13
404245,Mrgpra12
404244,Mrgpra11
404243,Mrgpra10
112065,Mobq3
111430,Mtv54
110584,Tcra-V11.1
110583,Tcra-V11.2
109399,Fob2
109395,Fob4
109394,Fob1
109387,Cbm1
109369,Obq6
108390,Xmv5
108389,Xmv4
108388,Xmv3
108375,Xmv1
104327,Mp
104058,Panc2
21128,T(2;3)24H
100036133,Ath19
100035718,Pbctlp1
100034867,Scc15
492870,Aod1a
492839,Cdcs10
114052,Lrnx8
112180,Wt6q1
112014,Bw7
112013,Bw5
111770,Iapls1-3
111766,Iapls3-2
111757,Iapls1-2
111322,Hmgn1-rs12
111300,Hmgn1-rs8
109454,Hpic4
109453,Hpic3
53765,D7H19S51
18098,Nlf2
18097,Nlf1
16221,In(1)1Rk-p
16220,In(1)1Rk-d
100101415,Pbwg1.3
100101411,Pbwg1.5
100101409,Pbwg1.2
100034899,Tchol1
360124,D17Brg198
360102,D17Brg18
360047,D17Jcs98
171216,Alcw4
117574,DXJti2
117573,DXJti3
116520,Obq7
114779,Actd4
114776,Actd1
114527,Bomd1
112334,Lore3
109955,P5Ehs1
109473,Lore6
108447,Tcra-V20
104264,Olfr14
94052,Ms10s
85117,D5Mit1003
85045,D6Mit51
62641,D14Mit144
62635,D14Mit130
62560,D12Mit116
62383,D14Mit126
62287,D19Mit55
62265,D18Mit94
62122,D12Mit98
62070,D10Mit47
61523,D8Mit165
61509,D8Mit117
61414,D5Mit183
61316,D3Mit159
61304,D3Mit114a
61266,D2Mit186
61208,D1Mit168
60926,D9Mit56
60758,D2Mit53
53771,DXHXS676
17547,Ms10m
17546,Ms10k
17545,Ms10j
17544,Ms10f
17543,Ms10e
17542,Ms10b
100113419,Radsvq1
100101482,Hrdg1
100101408,Irav1
100038810,Mcdq1
100037255,Idd4.3
100036477,Pfibs1
100036231,Nbwa2
100036227,Hrl
100036212,Pfibs2
100036108,Hdlq47
100036046,Bmd38
100035747,Bel
100035742,Cd8mts2
100035661,Hdlq44
100034996,Bdmsq
100034984,Vgot2
100034939,Ncilt
100034881,Nbwa1
622509,Gm6327
493111,Bpq9
493102,Fdpref
493049,Etoms
492938,Hypt
380822,V165-D-J-C mu
378777,L1Md-A3
260397,Sials
170645,Od
117211,kkt
116453,Lore8
114647,Mmtg1
114152,Axtav
112397,Tmevd5
112378,Cadfar
112361,Nidd2
112351,Ichs
112261,Orch4
112230,Pbw1
112193,Hacu
112186,Gvhd3
112004,Fecq1
111664,Iap11-2
111663,Iap2-1
111534,Xmv65
111265,Snrp2a-rs3
111258,Snrp1a-rs2
111245,Mif-ps2
110992,Top1-ps2
110863,Gdc2
110671,Fti1
110130,Cxv1
110031,Msmr1
110030,Msmr2
110011,Cfm1
109962,Life1
109861,Aft
109853,Lyr2
109826,Tli1
109822,Gig
109708,Lbt1
109614,Es30
109539,Tmevd3
109538,Tmevd4
109509,Sle4
109470,Crhq1
109468,Itbq1
109371,Fecq2
108634,Edv2
108633,Edv3
108457,Xmv66
108370,Etnmg1
108356,Akev1
108345,Bdv1
108321,Hrs1
108247,Rny1-ps
108246,Acta1-rs1
108237,Krt6-ps2
108236,Krt6-ps1
108202,Nras-ps1
108199,Cyp2b20-ps1
108181,Rps16-ps1
108171,As2-ps1
107780,Cd79bl-rs4
107773,Melb
107772,Mclr
107604,Spi5l
107602,Ts4
107601,Ts3
107580,Nr1d2-rs2
107560,Man1b-rs
107556,Msbp1
107538,Int53
107512,Sto2
107511,Sto1
107510,Sdr2
107509,Sdr1
107506,Ldr2
107502,Mnp
107484,Av2
104390,Melc
104267,Tsp5
104246,Msg
104240,Jt1
104239,Eam
104196,Ea5
104192,Meng
104179,Srv
104165,Met2
104147,Dmc
104120,H52
104036,Lop3
103936,Frl
56202,T(12;16)1Cje
53683,DYByu8
53682,DYByu7
53681,DYByu6
53680,DYByu5
53679,DYByu4
53678,DYByu3
53677,DYByu2
53676,DYByu1
52798,D4Ag1e
52797,D4Ag2e
51820,D0Wfb1e
28210,D0Nrs1
28209,D0Nrs2
27598,D11Bhm188
22133,TTg(6;17)1N
22132,TTg(6;17)1N
21758,Tet(5<12>)1Jic
21757,Tet(5<12>)1Jic
21431,tcl0
21175,T(4;12)47H
21174,T(4;12)47H
21143,T(2;5)43Ad
21142,T(2;5)43Ad
21079,T(13;17)1Lub
21078,T(13;17)1Lub
21009,T(1;14)1Po
21008,T(1;14)1Po
19610,Rb(7.8)12Bnr
19609,Rb(7.8)12Bnr
18517,pc
18299,oh
17852,mut2
16931,lop2
16753,l5H1
16317,In(YLS)Lub
16235,In(10)7H
15890,Iapy-1
15600,Iap1-1
14572,gdn
12735,Clc
100036221,Cfid
100035310,Myci1
100034997,Lprq4
493129,Hdlq7
493043,Cfld2
492963,Hcif2
114581,Arvm1
112255,Cia7
112079,Oriq1
112078,Oriq2
110143,Rn18s-rs3
110048,Kifc4b
109397,Oriq3
109396,Oriq4
97608,C81412
93947,D16Jhu33
54001,D16Jhu30
54000,D16Jhu25
53999,D16Jhu24
53998,D16Jhu27
53995,D16Jhu35
53994,D16Jhu28
53731,D17Zt1
53730,D17Zt2
53729,D17Zt3
53728,D17Zt4
21071,T(11;19)42H
100035018,Hdl35
100034852,Iba5
492906,Mbis1
114809,Bwtq1
114529,Bglu2
112430,Lrncs1
112267,Dps2
111779,Igk-V15
111067,Odc-rs3
110551,Fdpsl7
110386,Tpm3-rs8
21249,T(7;11)65H
100035717,Ses1a
100034760,Ses3
493128,Epfpq2
493084,Ses2
114574,Hdl1
112223,Skts11
112222,Skts12
112202,Skts9
111598,Pmv56
111498,Xmmv74
110815,Stop1-p
110113,Aia1
109796,Ea1
104133,H17
53224,44.MHAa42h8.seq
13295,Del(17)1t<w18>-d
100036481,Axtrb9
100036200,Paam1
100036134,Lmr7
100035949,Cq5
100035536,Lmr4
100035535,Lith9
100035355,Fecq4
100035302,Cq4
100035256,Mohg1
100035111,Nba4
100034886,Skmw1
493077,Lmr15
493015,Skmw2
114063,Axtex
110657,Idd8
109364,El5
103975,Rn7s10
103974,Rn7s13
103973,Rn7s12
103958,Rn7s4
103953,Rn7sX
103951,Rn7s5
103950,Rn7s3
109136573,LOC109136573
100036195,Pbbcp2
110070,Tubb-rs
53667,D8Mc1
53087,M-02922
53086,M-10625
53084,42F4-T7
52740,D1Wsu1e
29879,l7Rl2
24129,Y301C7L
